timestamps,open,close,high,low,volume,amount
2025-09-05 11:00:00,0.65299726,0.65312517,0.65329587,0.65282673,0.0,0
2025-09-05 12:00:00,0.65303993,0.65312517,0.65329587,0.65295464,0.0,0
2025-09-05 13:00:00,0.65308255,0.65329587,0.65329587,0.65295464,0.0,0
2025-09-05 14:00:00,0.65329587,0.65291196,0.65333855,0.65291196,0.0,0
2025-09-05 15:00:00,0.65295464,0.65385121,0.65385121,0.65295464,0.0,0
2025-09-05 16:00:00,0.65380841,0.65355206,0.65406501,0.65321052,0.0,0
2025-09-05 17:00:00,0.65359479,0.6546216,0.6546216,0.65355206,0.0,0
2025-09-05 18:00:00,0.65445024,0.65466446,0.65487885,0.65445024,0.0,0
2025-09-05 19:00:00,0.65466446,0.6546216,0.654836,0.65440744,0.0,0
2025-09-05 20:00:00,0.65466446,0.6546216,0.65496463,0.6546216,0.0,0
2025-09-05 21:00:00,0.6545788,0.65436459,0.65470731,0.65432179,0.0,0
2025-09-05 22:00:00,0.65432179,0.65720296,0.65733254,0.65432179,0.0,0
2025-09-05 23:00:00,0.65754867,0.65897858,0.65897858,0.65724611,0.0,0
2025-09-06 00:00:00,0.65884835,0.65586668,0.65889174,0.65560871,0.0,0
2025-09-06 01:00:00,0.65599579,0.65690076,0.65703022,0.65578073,0.0,0
2025-09-06 02:00:00,0.65707338,0.65651262,0.65720296,0.65638334,0.0,0
2025-09-06 03:00:00,0.65655571,0.6557377,0.65655571,0.6557377,0.0,0
2025-09-06 04:00:00,0.65569472,0.65535092,0.65569472,0.65526503,0.0,0
2025-09-06 05:00:00,0.65547985,0.6553939,0.6557377,0.65526503,0.0,0
2025-09-06 06:00:00,0.65547985,0.65586668,0.65595275,0.65543687,0.0,0
2025-09-06 07:00:00,0.65590972,0.65590972,0.65590972,0.65590972,0.0,0
2025-09-06 08:00:00,0.65487885,0.65487885,0.65487885,0.65487885,0.0,0
2025-09-08 09:00:00,0.65505046,0.65569472,0.65569472,0.65505046,0.0,0
2025-09-08 10:00:00,0.65547985,0.65582377,0.65586668,0.65513629,0.0,0
2025-09-08 11:00:00,0.65582377,0.65681446,0.65681446,0.65556574,0.0,0
2025-09-08 12:00:00,0.65664196,0.65655571,0.65664196,0.6557377,0.0,0
2025-09-08 13:00:00,0.65642643,0.65616798,0.65646946,0.65595275,0.0,0
2025-09-08 14:00:00,0.65608191,0.65646946,0.65646946,0.6557377,0.0,0
2025-09-08 15:00:00,0.65642643,0.65664196,0.65690076,0.65642643,0.0,0
2025-09-08 16:00:00,0.65664196,0.65780818,0.65780818,0.65664196,0.0,0
2025-09-08 17:00:00,0.65785146,0.6587615,0.65884835,0.65780818,0.0,0
2025-09-08 18:00:00,0.65884835,0.65863132,0.65897858,0.65837115,0.0,0
2025-09-08 19:00:00,0.65850127,0.65845788,0.65871811,0.65828454,0.0,0
2025-09-08 20:00:00,0.65845788,0.65897858,0.65897858,0.65837115,0.0,0
2025-09-08 21:00:00,0.65893513,0.65932614,0.65958709,0.65893513,0.0,0
2025-09-08 22:00:00,0.65936965,0.6598047,0.6598047,0.65889174,0.0,0
2025-09-08 23:00:00,0.65967411,0.65919578,0.66002244,0.65915233,0.0,0
2025-09-09 00:00:00,0.65893513,0.65863132,0.65919578,0.6585446,0.0,0
2025-09-09 01:00:00,0.65858799,0.65919578,0.65923929,0.65858799,0.0,0
2025-09-09 02:00:00,0.65915233,0.65871811,0.65915233,0.65845788,0.0,0
2025-09-09 03:00:00,0.65858799,0.65841454,0.65863132,0.65837115,0.0,0
2025-09-09 04:00:00,0.65850127,0.65954363,0.65958709,0.65850127,0.0,0
2025-09-09 05:00:00,0.65954363,0.65967411,0.65976119,0.65954363,0.0,0
2025-09-09 06:00:00,0.65971762,0.65945661,0.65971762,0.65932614,0.0,0
2025-09-09 07:00:00,0.65850127,0.65923929,0.65932614,0.65850127,0.0,0
2025-09-09 08:00:00,0.65950012,0.65967411,0.65971762,0.65950012,0.0,0
2025-09-09 09:00:00,0.65976119,0.66002244,0.66006601,0.65976119,0.0,0
2025-09-09 10:00:00,0.65989178,0.6598047,0.66019672,0.65976119,0.0,0
