timestamps,open,close,high,low,volume,amount
2025-09-02 23:00:00,1.98863,1.98855,1.99068,1.98741,0.0,0
2025-09-03 00:00:00,1.98856,1.98742,1.9903,1.98696,0.0,0
2025-09-03 01:00:00,1.98733,1.98755,1.98903,1.98674,0.0,0
2025-09-03 02:00:00,1.98742,1.98494,1.98761,1.9843,0.0,0
2025-09-03 03:00:00,1.98504,1.98619,1.98626,1.98433,0.0,0
2025-09-03 04:00:00,1.98609,1.98545,1.98637,1.98468,0.0,0
2025-09-03 05:00:00,1.98545,1.98472,1.9857,1.98436,0.0,0
2025-09-03 06:00:00,1.98505,1.983,1.9851,1.983,0.0,0
2025-09-03 07:00:00,1.98434,1.9849,1.98799,1.983,0.0,0
2025-09-03 08:00:00,1.98529,1.98465,1.9853,1.98363,0.0,0
2025-09-03 09:00:00,1.98414,1.98459,1.98489,1.98359,0.0,0
2025-09-03 10:00:00,1.98429,1.98607,1.98661,1.98411,0.0,0
2025-09-03 11:00:00,1.98594,1.98502,1.98634,1.98378,0.0,0
2025-09-03 12:00:00,1.98495,1.98518,1.98584,1.98401,0.0,0
2025-09-03 13:00:00,1.9852,1.98391,1.98522,1.98338,0.0,0
2025-09-03 14:00:00,1.98389,1.9843,1.98472,1.98322,0.0,0
2025-09-03 15:00:00,1.9843,1.9869,1.9875,1.984,0.0,0
2025-09-03 16:00:00,1.98678,1.98738,1.9884,1.98556,0.0,0
2025-09-03 17:00:00,1.98718,1.98631,1.98808,1.98522,0.0,0
2025-09-03 18:00:00,1.98598,1.98821,1.98822,1.98564,0.0,0
2025-09-03 19:00:00,1.98812,1.98764,1.98915,1.98706,0.0,0
2025-09-03 20:00:00,1.98765,1.98659,1.98769,1.98606,0.0,0
2025-09-03 21:00:00,1.98651,1.98635,1.98698,1.98493,0.0,0
2025-09-03 22:00:00,1.98643,1.98506,1.9875,1.98489,0.0,0
2025-09-03 23:00:00,1.98493,1.98567,1.98637,1.98451,0.0,0
2025-09-04 00:00:00,1.98523,1.98501,1.98655,1.98437,0.0,0
2025-09-04 01:00:00,1.985,1.98551,1.98635,1.98486,0.0,0
2025-09-04 02:00:00,1.98552,1.98541,1.98601,1.98433,0.0,0
2025-09-04 03:00:00,1.98532,1.98426,1.98553,1.9837,0.0,0
2025-09-04 04:00:00,1.9833,1.98446,1.98478,1.9833,0.0,0
2025-09-04 05:00:00,1.98439,1.98481,1.9852,1.98375,0.0,0
2025-09-04 06:00:00,1.9845,1.98341,1.98494,1.98264,0.0,0
2025-09-04 07:00:00,1.98705,1.98272,1.98878,1.98249,0.0,0
2025-09-04 08:00:00,1.9833,1.98356,1.9842,1.98227,0.0,0
2025-09-04 09:00:00,1.98383,1.98268,1.98383,1.9825,0.0,0
2025-09-04 10:00:00,1.9828,1.98144,1.9828,1.98089,0.0,0
2025-09-04 11:00:00,1.9813,1.98214,1.9826,1.98077,0.0,0
2025-09-04 12:00:00,1.98199,1.98272,1.9834,1.98163,0.0,0
2025-09-04 13:00:00,1.98268,1.98383,1.98412,1.98247,0.0,0
2025-09-04 14:00:00,1.98382,1.98523,1.9853,1.98331,0.0,0
2025-09-04 15:00:00,1.98487,1.98644,1.98664,1.98487,0.0,0
2025-09-04 16:00:00,1.98629,1.98584,1.98723,1.98534,0.0,0
2025-09-04 17:00:00,1.98576,1.98651,1.98721,1.98552,0.0,0
2025-09-04 18:00:00,1.98632,1.9862,1.9873,1.98525,0.0,0
2025-09-04 19:00:00,1.98604,1.98688,1.98752,1.98527,0.0,0
2025-09-04 20:00:00,1.98683,1.98846,1.98904,1.98668,0.0,0
2025-09-04 21:00:00,1.98834,1.98805,1.98916,1.98681,0.0,0
2025-09-04 22:00:00,1.98799,1.98857,1.98997,1.98566,0.0,0
2025-09-04 23:00:00,1.98837,1.98948,1.99041,1.98779,0.0,0
2025-09-05 00:00:00,1.9899,1.99344,1.9948,1.98833,0.0,0
2025-09-05 01:00:00,1.99333,1.9954,1.9956,1.99332,0.0,0
2025-09-05 02:00:00,1.99541,1.99426,1.9956,1.99333,0.0,0
2025-09-05 03:00:00,1.99419,1.99377,1.99429,1.99264,0.0,0
2025-09-05 04:00:00,1.99377,1.99382,1.99413,1.993,0.0,0
2025-09-05 05:00:00,1.99381,1.99306,1.99435,1.99258,0.0,0
2025-09-05 06:00:00,1.99304,1.99188,1.99355,1.99188,0.0,0
2025-09-05 07:00:00,1.99192,1.99181,1.99345,1.99105,0.0,0
2025-09-05 08:00:00,1.9918,1.99206,1.99279,1.99061,0.0,0
2025-09-05 09:00:00,1.99206,1.9922,1.99305,1.99148,0.0,0
2025-09-05 10:00:00,1.99213,1.99048,1.99225,1.99032,0.0,0
2025-09-05 11:00:00,1.99066,1.99001,1.99105,1.98978,0.0,0
2025-09-05 12:00:00,1.99005,1.99036,1.99157,1.9897,0.0,0
2025-09-05 13:00:00,1.99051,1.99013,1.99122,1.98985,0.0,0
2025-09-05 14:00:00,1.98995,1.99101,1.99114,1.98967,0.0,0
2025-09-05 15:00:00,1.99089,1.99039,1.99112,1.98903,0.0,0
2025-09-05 16:00:00,1.99041,1.98898,1.99072,1.98785,0.0,0
2025-09-05 17:00:00,1.98892,1.98668,1.98915,1.98668,0.0,0
2025-09-05 18:00:00,1.98604,1.98782,1.98784,1.98591,0.0,0
2025-09-05 19:00:00,1.98765,1.98877,1.9892,1.98733,0.0,0
2025-09-05 20:00:00,1.98876,1.98978,1.99029,1.98802,0.0,0
2025-09-05 21:00:00,1.98981,1.98986,1.98992,1.98823,0.0,0
2025-09-05 22:00:00,1.98983,1.98807,1.99136,1.98438,0.0,0
2025-09-05 23:00:00,1.98828,1.98548,1.98878,1.98389,0.0,0
2025-09-06 00:00:00,1.98545,1.99078,1.99092,1.98524,0.0,0
2025-09-06 01:00:00,1.99077,1.99001,1.9914,1.98802,0.0,0
2025-09-06 02:00:00,1.98995,1.98915,1.99023,1.98868,0.0,0
2025-09-06 03:00:00,1.9891,1.98978,1.99049,1.98859,0.0,0
2025-09-06 04:00:00,1.9896,1.98864,1.99,1.98864,0.0,0
