timestamps,open,close,high,low,volume,amount
2025-09-06 02:00:00,86.75,86.815,86.82,86.721,0.0,0
2025-09-06 03:00:00,86.82,86.781,86.832,86.762,0.0,0
2025-09-06 04:00:00,86.779,86.846,86.848,86.762,0.0,0
2025-09-06 05:00:00,86.847,86.841,86.85,86.801,0.0,0
2025-09-06 06:00:00,86.841,86.854,86.901,86.806,0.0,0
2025-09-06 07:00:00,86.895,86.907,86.907,86.895,0.0,0
2025-09-08 09:00:00,87.32,87.327,87.386,87.255,0.0,0
2025-09-08 10:00:00,87.33,87.377,87.447,87.297,0.0,0
2025-09-08 11:00:00,87.378,87.38,87.413,87.291,0.0,0
2025-09-08 12:00:00,87.379,87.345,87.4,87.28,0.0,0
2025-09-08 13:00:00,87.34,87.421,87.469,87.299,0.0,0
2025-09-08 14:00:00,87.423,87.434,87.441,87.362,0.0,0
2025-09-08 15:00:00,87.436,87.446,87.473,87.382,0.0,0
2025-09-08 16:00:00,87.446,87.449,87.51,87.378,0.0,0
2025-09-08 17:00:00,87.446,87.425,87.467,87.383,0.0,0
2025-09-08 18:00:00,87.425,87.479,87.505,87.41,0.0,0
2025-09-08 19:00:00,87.476,87.511,87.532,87.428,0.0,0
2025-09-08 20:00:00,87.512,87.657,87.694,87.501,0.0,0
2025-09-08 21:00:00,87.659,87.735,87.746,87.613,0.0,0
2025-09-08 22:00:00,87.734,87.734,87.777,87.681,0.0,0
2025-09-08 23:00:00,87.732,87.708,87.75,87.659,0.0,0
2025-09-09 00:00:00,87.707,87.686,87.788,87.661,0.0,0
2025-09-09 01:00:00,87.686,87.655,87.701,87.617,0.0,0
2025-09-09 02:00:00,87.653,87.616,87.664,87.606,0.0,0
2025-09-09 03:00:00,87.613,87.615,87.626,87.576,0.0,0
2025-09-09 04:00:00,87.615,87.587,87.637,87.559,0.0,0
2025-09-09 05:00:00,87.596,87.573,87.614,87.523,0.0,0
2025-09-09 06:00:00,87.578,87.581,87.643,87.548,0.0,0
2025-09-09 07:00:00,87.588,87.576,87.638,87.518,0.0,0
2025-09-09 08:00:00,87.572,87.57,87.633,87.546,0.0,0
2025-09-09 09:00:00,87.564,87.612,87.612,87.495,0.0,0
2025-09-09 10:00:00,87.606,87.593,87.648,87.522,0.0,0
2025-09-09 11:00:00,87.591,87.547,87.594,87.481,0.0,0
2025-09-09 12:00:00,87.546,87.597,87.607,87.523,0.0,0
2025-09-09 13:00:00,87.596,87.579,87.611,87.543,0.0,0
2025-09-09 14:00:00,87.579,87.532,87.593,87.499,0.0,0
2025-09-09 15:00:00,87.528,87.449,87.538,87.428,0.0,0
2025-09-09 16:00:00,87.451,87.445,87.511,87.432,0.0,0
2025-09-09 17:00:00,87.445,87.513,87.557,87.437,0.0,0
2025-09-09 18:00:00,87.515,87.249,87.567,87.166,0.0,0
2025-09-09 19:00:00,87.248,87.176,87.289,87.156,0.0,0
2025-09-09 20:00:00,87.18,87.218,87.26,87.166,0.0,0
2025-09-09 21:00:00,87.22,87.293,87.319,87.209,0.0,0
2025-09-09 22:00:00,87.291,87.298,87.367,87.267,0.0,0
2025-09-09 23:00:00,87.3,87.321,87.366,87.212,0.0,0
2025-09-10 00:00:00,87.32,87.287,87.352,87.252,0.0,0
2025-09-10 01:00:00,87.284,87.3,87.322,87.254,0.0,0
2025-09-10 02:00:00,87.302,87.332,87.357,87.293,0.0,0
2025-09-10 03:00:00,87.328,87.31,87.358,87.302,0.0,0
2025-09-10 04:00:00,87.314,87.301,87.336,87.292,0.0,0
2025-09-10 05:00:00,87.316,87.34,87.357,87.295,0.0,0
2025-09-10 06:00:00,87.331,87.313,87.369,87.28,0.0,0
2025-09-10 07:00:00,87.361,87.295,87.41,87.255,0.0,0
2025-09-10 08:00:00,87.281,87.337,87.371,87.281,0.0,0
2025-09-10 09:00:00,87.339,87.35,87.351,87.3,0.0,0
2025-09-10 10:00:00,87.349,87.377,87.399,87.319,0.0,0
2025-09-10 11:00:00,87.374,87.36,87.418,87.315,0.0,0
2025-09-10 12:00:00,87.358,87.422,87.434,87.327,0.0,0
2025-09-10 13:00:00,87.431,87.568,87.573,87.422,0.0,0
2025-09-10 14:00:00,87.571,87.637,87.66,87.562,0.0,0
2025-09-10 15:00:00,87.637,87.638,87.664,87.585,0.0,0
2025-09-10 16:00:00,87.638,87.648,87.737,87.597,0.0,0
2025-09-10 17:00:00,87.649,87.647,87.665,87.56,0.0,0
2025-09-10 18:00:00,87.649,87.608,87.653,87.531,0.0,0
2025-09-10 19:00:00,87.608,87.681,87.714,87.596,0.0,0
2025-09-10 20:00:00,87.682,87.583,87.684,87.547,0.0,0
2025-09-10 21:00:00,87.583,87.64,87.644,87.558,0.0,0
2025-09-10 22:00:00,87.642,87.689,87.707,87.538,0.0,0
2025-09-10 23:00:00,87.69,87.748,87.786,87.613,0.0,0
2025-09-11 00:00:00,87.75,87.838,87.85,87.748,0.0,0
2025-09-11 01:00:00,87.838,87.738,87.856,87.715,0.0,0
2025-09-11 02:00:00,87.738,87.639,87.75,87.626,0.0,0
2025-09-11 03:00:00,87.639,87.644,87.661,87.608,0.0,0
2025-09-11 04:00:00,87.648,87.6,87.663,87.571,0.0,0
2025-09-11 05:00:00,87.581,87.584,87.624,87.533,0.0,0
2025-09-11 06:00:00,87.585,87.51,87.624,87.488,0.0,0
2025-09-11 07:00:00,87.567,87.495,87.648,87.455,0.0,0
2025-09-11 08:00:00,87.482,87.589,87.599,87.478,0.0,0
2025-09-11 09:00:00,87.588,87.568,87.623,87.521,0.0,0
2025-09-11 10:00:00,87.567,87.535,87.602,87.515,0.0,0
2025-09-11 11:00:00,87.535,87.605,87.628,87.504,0.0,0
2025-09-11 12:00:00,87.606,87.528,87.626,87.506,0.0,0
2025-09-11 13:00:00,87.528,87.566,87.58,87.502,0.0,0
2025-09-11 14:00:00,87.562,87.536,87.57,87.489,0.0,0
2025-09-11 15:00:00,87.534,87.546,87.566,87.476,0.0,0
2025-09-11 16:00:00,87.547,87.648,87.662,87.54,0.0,0
2025-09-11 17:00:00,87.652,87.663,87.699,87.605,0.0,0
2025-09-11 18:00:00,87.661,87.643,87.702,87.602,0.0,0
2025-09-11 19:00:00,87.643,87.718,87.733,87.577,0.0,0
2025-09-11 20:00:00,87.718,87.706,87.761,87.687,0.0,0
2025-09-11 21:00:00,87.708,87.684,87.761,87.661,0.0,0
2025-09-11 22:00:00,87.682,87.687,87.713,87.524,0.0,0
2025-09-11 23:00:00,87.686,87.731,87.738,87.587,0.0,0
2025-09-12 00:00:00,87.731,87.752,87.762,87.6,0.0,0
2025-09-12 01:00:00,87.758,87.876,87.892,87.739,0.0,0
2025-09-12 02:00:00,87.875,87.826,87.879,87.808,0.0,0
2025-09-12 03:00:00,87.829,87.958,87.96,87.814,0.0,0
2025-09-12 04:00:00,87.958,87.915,87.992,87.885,0.0,0
2025-09-12 05:00:00,87.911,87.941,87.968,87.858,0.0,0
2025-09-12 06:00:00,87.942,87.927,88.0059967,87.888,0.0,0
2025-09-12 07:00:00,87.933,87.901,87.959,87.852,0.0,0
2025-09-12 08:00:00,87.92,87.956,87.962,87.882,0.0,0
2025-09-12 09:00:00,87.964,88.00099945,88.016998,87.955,0.0,0
2025-09-12 10:00:00,87.999,87.991,88.018997,87.917,0.0,0
2025-09-12 11:00:00,87.992,88.0090027,88.051003,87.952,0.0,0
2025-09-12 12:00:00,88.0090027,88.033997,88.061996,87.997,0.0,0
2025-09-12 13:00:00,88.031998,88.029999,88.084,88.011002,0.0,0
2025-09-12 14:00:00,88.031998,88.029999,88.093002,88.011002,0.0,0
2025-09-12 15:00:00,88.033997,87.939,88.07,87.926,0.0,0
2025-09-12 16:00:00,87.938,87.957,87.986,87.906,0.0,0
2025-09-12 17:00:00,87.956,88.014999,88.039001,87.938,0.0,0
2025-09-12 18:00:00,88.013,88.024002,88.073997,87.996,0.0,0
2025-09-12 19:00:00,88.019997,88.089996,88.119,88.012001,0.0,0
2025-09-12 20:00:00,88.087997,87.98,88.124,87.979,0.0,0
2025-09-12 21:00:00,87.979,87.974,88.014,87.914,0.0,0
2025-09-12 22:00:00,87.976,87.908,87.993,87.904,0.0,0
2025-09-12 23:00:00,87.91,87.923,87.945,87.866,0.0,0
2025-09-13 00:00:00,87.921,87.911,87.978,87.866,0.0,0
2025-09-13 01:00:00,87.906,87.923,87.949,87.888,0.0,0
2025-09-13 02:00:00,87.922,87.903,87.925,87.884,0.0,0
2025-09-13 03:00:00,87.907,87.883,87.927,87.876,0.0,0
2025-09-13 04:00:00,87.886,87.91,87.917,87.845,0.0,0
2025-09-13 05:00:00,87.915,87.918,87.936,87.868,0.0,0
2025-09-13 06:00:00,87.917,87.91,87.957,87.88,0.0,0
2025-09-13 07:00:00,87.933,87.933,87.933,87.933,0.0,0
2025-09-15 09:00:00,87.935,87.922,87.94,87.87,0.0,0
2025-09-15 10:00:00,87.92,87.851,87.942,87.85,0.0,0
2025-09-15 11:00:00,87.853,87.97,87.984,87.838,0.0,0
2025-09-15 12:00:00,87.973,87.874,87.983,87.866,0.0,0
2025-09-15 13:00:00,87.874,87.902,87.952,87.853,0.0,0
2025-09-15 14:00:00,87.904,87.897,87.926,87.87,0.0,0
2025-09-15 15:00:00,87.896,87.888,87.916,87.863,0.0,0
2025-09-15 16:00:00,87.889,87.872,87.925,87.824,0.0,0
2025-09-15 17:00:00,87.875,87.926,87.936,87.849,0.0,0
2025-09-15 18:00:00,87.927,87.849,87.93,87.836,0.0,0
2025-09-15 19:00:00,87.848,87.764,87.858,87.757,0.0,0
2025-09-15 20:00:00,87.762,87.805,87.805,87.739,0.0,0
2025-09-15 21:00:00,87.805,87.872,87.894,87.793,0.0,0
2025-09-15 22:00:00,87.876,87.858,87.935,87.844,0.0,0
2025-09-15 23:00:00,87.856,87.82,87.859,87.787,0.0,0
2025-09-16 00:00:00,87.818,87.87,87.908,87.788,0.0,0
2025-09-16 01:00:00,87.869,87.922,87.946,87.845,0.0,0
2025-09-16 02:00:00,87.925,87.882,87.957,87.87,0.0,0
2025-09-16 03:00:00,87.876,87.961,87.982,87.866,0.0,0
2025-09-16 04:00:00,87.963,87.96,87.992,87.938,0.0,0
2025-09-16 05:00:00,87.949,87.98,87.998,87.932,0.0,0
2025-09-16 06:00:00,87.98,87.97,88.025002,87.954,0.0,0
2025-09-16 07:00:00,87.958,87.93,87.992,87.9,0.0,0
2025-09-16 08:00:00,87.937,87.966,87.993,87.925,0.0,0
2025-09-16 09:00:00,87.968,87.96,87.98,87.915,0.0,0
2025-09-16 10:00:00,87.96,87.901,88.012001,87.885,0.0,0
2025-09-16 11:00:00,87.906,87.863,87.95,87.8,0.0,0
2025-09-16 12:00:00,87.863,87.72,87.874,87.66,0.0,0
2025-09-16 13:00:00,87.722,87.766,87.798,87.687,0.0,0
2025-09-16 14:00:00,87.767,87.648,87.776,87.615,0.0,0
2025-09-16 15:00:00,87.649,87.745,87.776,87.6,0.0,0
2025-09-16 16:00:00,87.744,87.714,87.771,87.684,0.0,0
2025-09-16 17:00:00,87.712,87.712,87.75,87.675,0.0,0
2025-09-16 18:00:00,87.714,87.714,87.785,87.674,0.0,0
2025-09-16 19:00:00,87.711,87.77,87.797,87.69,0.0,0
2025-09-16 20:00:00,87.768,87.815,87.834,87.742,0.0,0
2025-09-16 21:00:00,87.812,87.83,87.876,87.787,0.0,0
2025-09-16 22:00:00,87.831,87.835,87.864,87.801,0.0,0
2025-09-16 23:00:00,87.834,87.692,87.88,87.685,0.0,0
2025-09-17 00:00:00,87.691,87.624,87.698,87.554,0.0,0
2025-09-17 01:00:00,87.623,87.615,87.649,87.532,0.0,0
2025-09-17 02:00:00,87.615,87.598,87.661,87.588,0.0,0
2025-09-17 03:00:00,87.597,87.652,87.669,87.575,0.0,0
2025-09-17 04:00:00,87.654,87.617,87.662,87.606,0.0,0
2025-09-17 05:00:00,87.624,87.67,87.681,87.6,0.0,0
2025-09-17 06:00:00,87.671,87.659,87.74,87.606,0.0,0
2025-09-17 07:00:00,87.65,87.657,87.693,87.515,0.0,0
2025-09-17 08:00:00,87.656,87.719,87.735,87.638,0.0,0
2025-09-17 09:00:00,87.716,87.678,87.733,87.609,0.0,0
2025-09-17 10:00:00,87.675,87.656,87.695,87.565,0.0,0
2025-09-17 11:00:00,87.653,87.589,87.668,87.561,0.0,0
2025-09-17 12:00:00,87.589,87.617,87.63,87.557,0.0,0
2025-09-17 13:00:00,87.617,87.582,87.646,87.574,0.0,0
2025-09-17 14:00:00,87.582,87.549,87.599,87.545,0.0,0
2025-09-17 15:00:00,87.553,87.561,87.586,87.518,0.0,0
2025-09-17 16:00:00,87.566,87.472,87.573,87.437,0.0,0
2025-09-17 17:00:00,87.471,87.571,87.573,87.436,0.0,0
2025-09-17 18:00:00,87.566,87.472,87.58,87.433,0.0,0
2025-09-17 19:00:00,87.472,87.428,87.475,87.398,0.0,0
2025-09-17 20:00:00,87.434,87.378,87.435,87.359,0.0,0
2025-09-17 21:00:00,87.376,87.509,87.547,87.355,0.0,0
2025-09-17 22:00:00,87.509,87.616,87.654,87.494,0.0,0
2025-09-17 23:00:00,87.616,87.559,87.632,87.48,0.0,0
2025-09-18 00:00:00,87.557,87.41,87.568,87.366,0.0,0
2025-09-18 01:00:00,87.411,87.378,87.431,87.345,0.0,0
2025-09-18 02:00:00,87.376,87.318,87.388,87.312,0.0,0
2025-09-18 03:00:00,87.318,87.38,87.403,87.312,0.0,0
2025-09-18 04:00:00,87.356,87.398,87.539,87.266,0.0,0
2025-09-18 05:00:00,87.433,87.579,87.631,87.356,0.0,0
2025-09-18 06:00:00,87.579,87.563,87.667,87.546,0.0,0
2025-09-18 07:00:00,87.639,87.602,87.687,87.519,0.0,0
2025-09-18 08:00:00,87.597,87.338,87.652,87.232,0.0,0
2025-09-18 09:00:00,87.354,87.156,87.356,87.113,0.0,0
2025-09-18 10:00:00,87.154,86.989,87.211,86.979,0.0,0
2025-09-18 11:00:00,86.982,87.043999,87.166,86.933,0.0,0
2025-09-18 12:00:00,87.044998,87.119,87.214,87.032997,0.0,0
2025-09-18 13:00:00,87.118,87.133,87.189,87.091003,0.0,0
2025-09-18 14:00:00,87.135,87.026001,87.171,87.0090027,0.0,0
2025-09-18 15:00:00,87.025002,87.043999,87.065002,86.978,0.0,0
