timestamps,open,close,high,low,volume,amount
2025-09-06 02:00:00,1.62542,1.62389,1.62565,1.62333,0.0,0
2025-09-06 03:00:00,1.6238,1.62336,1.62474,1.62269,0.0,0
2025-09-06 04:00:00,1.62329,1.62241,1.62345,1.622,0.0,0
2025-09-06 05:00:00,1.62242,1.62286,1.62334,1.62228,0.0,0
2025-09-06 06:00:00,1.62299,1.62011,1.62303,1.61918,0.0,0
2025-09-06 07:00:00,1.6193,1.61986,1.61986,1.6193,0.0,0
2025-09-08 09:00:00,1.62026,1.62029,1.62117,1.61979,0.0,0
2025-09-08 10:00:00,1.62026,1.62081,1.62082,1.61966,0.0,0
2025-09-08 11:00:00,1.62069,1.61999,1.6212,1.61949,0.0,0
2025-09-08 12:00:00,1.61999,1.62028,1.62075,1.61967,0.0,0
2025-09-08 13:00:00,1.62028,1.61963,1.62038,1.61896,0.0,0
2025-09-08 14:00:00,1.61962,1.62015,1.62052,1.61919,0.0,0
2025-09-08 15:00:00,1.62015,1.61978,1.62074,1.6196,0.0,0
2025-09-08 16:00:00,1.62002,1.62119,1.62147,1.61911,0.0,0
2025-09-08 17:00:00,1.62121,1.62081,1.62137,1.61993,0.0,0
2025-09-08 18:00:00,1.62081,1.62068,1.62219,1.61978,0.0,0
2025-09-08 19:00:00,1.62073,1.61984,1.62083,1.61935,0.0,0
2025-09-08 20:00:00,1.61978,1.61874,1.6199,1.61853,0.0,0
2025-09-08 21:00:00,1.61886,1.61862,1.61939,1.6179,0.0,0
2025-09-08 22:00:00,1.61862,1.61894,1.61961,1.61744,0.0,0
2025-09-08 23:00:00,1.61886,1.62315,1.624,1.61848,0.0,0
2025-09-09 00:00:00,1.62315,1.62335,1.62443,1.62237,0.0,0
2025-09-09 01:00:00,1.62336,1.62387,1.62441,1.6229,0.0,0
2025-09-09 02:00:00,1.62387,1.6232,1.62443,1.62276,0.0,0
2025-09-09 03:00:00,1.6231,1.62329,1.62419,1.62234,0.0,0
2025-09-09 04:00:00,1.6234,1.6245,1.6246,1.62292,0.0,0
2025-09-09 05:00:00,1.62456,1.62383,1.62485,1.6235,0.0,0
2025-09-09 06:00:00,1.6238,1.62318,1.62403,1.62274,0.0,0
2025-09-09 07:00:00,1.62305,1.62306,1.62317,1.62194,0.0,0
2025-09-09 08:00:00,1.62271,1.62325,1.62347,1.6223,0.0,0
2025-09-09 09:00:00,1.62303,1.6234,1.62415,1.62303,0.0,0
2025-09-09 10:00:00,1.62341,1.62492,1.62509,1.62325,0.0,0
2025-09-09 11:00:00,1.62481,1.62534,1.62582,1.62441,0.0,0
2025-09-09 12:00:00,1.62522,1.62438,1.62534,1.62402,0.0,0
2025-09-09 13:00:00,1.62438,1.62439,1.62469,1.62401,0.0,0
2025-09-09 14:00:00,1.62451,1.62498,1.6254,1.62405,0.0,0
2025-09-09 15:00:00,1.62498,1.62494,1.62545,1.62412,0.0,0
2025-09-09 16:00:00,1.62488,1.6237,1.62507,1.62209,0.0,0
2025-09-09 17:00:00,1.62361,1.62269,1.6241,1.62213,0.0,0
2025-09-09 18:00:00,1.62277,1.6225,1.62332,1.62126,0.0,0
2025-09-09 19:00:00,1.6224,1.62401,1.6247,1.6222,0.0,0
2025-09-09 20:00:00,1.62402,1.62307,1.62436,1.62226,0.0,0
2025-09-09 21:00:00,1.62314,1.62209,1.62322,1.62143,0.0,0
2025-09-09 22:00:00,1.622,1.62226,1.62249,1.6208,0.0,0
2025-09-09 23:00:00,1.62228,1.62204,1.62306,1.62146,0.0,0
2025-09-10 00:00:00,1.62218,1.62118,1.62377,1.62058,0.0,0
2025-09-10 01:00:00,1.62111,1.62158,1.62209,1.62025,0.0,0
2025-09-10 02:00:00,1.62158,1.62084,1.6229,1.62062,0.0,0
2025-09-10 03:00:00,1.62084,1.62086,1.62196,1.62036,0.0,0
2025-09-10 04:00:00,1.62087,1.6209,1.62162,1.62007,0.0,0
2025-09-10 05:00:00,1.62079,1.62226,1.62226,1.62026,0.0,0
2025-09-10 06:00:00,1.62216,1.62026,1.62247,1.62011,0.0,0
2025-09-10 07:00:00,1.62012,1.62046,1.62145,1.61943,0.0,0
2025-09-10 08:00:00,1.62017,1.62137,1.62172,1.62008,0.0,0
2025-09-10 09:00:00,1.62129,1.62016,1.62149,1.61944,0.0,0
2025-09-10 10:00:00,1.62018,1.6206,1.62123,1.61974,0.0,0
2025-09-10 11:00:00,1.62058,1.6209,1.62113,1.61985,0.0,0
2025-09-10 12:00:00,1.62086,1.62198,1.6223,1.62064,0.0,0
2025-09-10 13:00:00,1.62195,1.62182,1.62214,1.62128,0.0,0
2025-09-10 14:00:00,1.62174,1.62136,1.62197,1.62096,0.0,0
2025-09-10 15:00:00,1.62136,1.6206,1.62195,1.62019,0.0,0
2025-09-10 16:00:00,1.62058,1.62035,1.62228,1.61941,0.0,0
2025-09-10 17:00:00,1.62034,1.62119,1.62189,1.61902,0.0,0
2025-09-10 18:00:00,1.62119,1.62055,1.62136,1.61951,0.0,0
2025-09-10 19:00:00,1.62055,1.62199,1.62241,1.6201,0.0,0
2025-09-10 20:00:00,1.62192,1.6213,1.6223,1.62062,0.0,0
2025-09-10 21:00:00,1.6213,1.6219,1.62217,1.62051,0.0,0
2025-09-10 22:00:00,1.6219,1.62075,1.62357,1.61958,0.0,0
2025-09-10 23:00:00,1.62079,1.62169,1.62288,1.62,0.0,0
2025-09-11 00:00:00,1.62172,1.6232,1.62395,1.62083,0.0,0
2025-09-11 01:00:00,1.62321,1.62169,1.62439,1.62136,0.0,0
2025-09-11 02:00:00,1.62171,1.62191,1.62257,1.62137,0.0,0
2025-09-11 03:00:00,1.62191,1.6228,1.6229,1.62165,0.0,0
2025-09-11 04:00:00,1.62277,1.62227,1.62295,1.62178,0.0,0
2025-09-11 05:00:00,1.62223,1.62204,1.62239,1.62083,0.0,0
2025-09-11 06:00:00,1.622,1.62117,1.62211,1.62041,0.0,0
2025-09-11 07:00:00,1.62066,1.62158,1.62169,1.61989,0.0,0
2025-09-11 08:00:00,1.62161,1.62146,1.62193,1.6206,0.0,0
2025-09-11 09:00:00,1.62149,1.62174,1.62209,1.62136,0.0,0
2025-09-11 10:00:00,1.62171,1.62166,1.62227,1.62128,0.0,0
2025-09-11 11:00:00,1.62159,1.62173,1.62239,1.62147,0.0,0
2025-09-11 12:00:00,1.6218,1.62218,1.62257,1.62139,0.0,0
2025-09-11 13:00:00,1.62218,1.62194,1.62247,1.62163,0.0,0
2025-09-11 14:00:00,1.62198,1.62258,1.62264,1.62179,0.0,0
2025-09-11 15:00:00,1.62258,1.62196,1.62264,1.62174,0.0,0
2025-09-11 16:00:00,1.62196,1.62162,1.62259,1.62106,0.0,0
2025-09-11 17:00:00,1.62156,1.62255,1.62273,1.62136,0.0,0
2025-09-11 18:00:00,1.62255,1.62266,1.62307,1.62206,0.0,0
2025-09-11 19:00:00,1.62269,1.622,1.6229,1.62151,0.0,0
2025-09-11 20:00:00,1.622,1.62171,1.62251,1.62155,0.0,0
2025-09-11 21:00:00,1.62171,1.62237,1.6229,1.621,0.0,0
2025-09-11 22:00:00,1.62242,1.6231,1.62472,1.61866,0.0,0
2025-09-11 23:00:00,1.62314,1.62553,1.62688,1.6231,0.0,0
2025-09-12 00:00:00,1.6255,1.62297,1.62607,1.62282,0.0,0
2025-09-12 01:00:00,1.62297,1.62229,1.62487,1.62191,0.0,0
2025-09-12 02:00:00,1.62227,1.6232,1.62336,1.62209,0.0,0
2025-09-12 03:00:00,1.62325,1.62331,1.62366,1.62229,0.0,0
2025-09-12 04:00:00,1.6233,1.62357,1.62372,1.62254,0.0,0
2025-09-12 05:00:00,1.62357,1.62317,1.62444,1.62299,0.0,0
2025-09-12 06:00:00,1.62314,1.62251,1.62394,1.62211,0.0,0
2025-09-12 07:00:00,1.62236,1.62306,1.62353,1.62182,0.0,0
2025-09-12 08:00:00,1.62322,1.62348,1.62383,1.62245,0.0,0
2025-09-12 09:00:00,1.62349,1.62304,1.62391,1.62271,0.0,0
2025-09-12 10:00:00,1.62304,1.62349,1.62373,1.62257,0.0,0
2025-09-12 11:00:00,1.62349,1.6235,1.62373,1.62257,0.0,0
2025-09-12 12:00:00,1.62348,1.62315,1.62355,1.62222,0.0,0
2025-09-12 13:00:00,1.62312,1.62301,1.6232,1.62243,0.0,0
2025-09-12 14:00:00,1.62296,1.62295,1.62319,1.62203,0.0,0
2025-09-12 15:00:00,1.62297,1.62322,1.6237,1.62233,0.0,0
2025-09-12 16:00:00,1.6233,1.62412,1.62433,1.62211,0.0,0
2025-09-12 17:00:00,1.62402,1.62417,1.62522,1.62364,0.0,0
2025-09-12 18:00:00,1.62413,1.62247,1.62432,1.62205,0.0,0
2025-09-12 19:00:00,1.62242,1.62218,1.62273,1.62121,0.0,0
2025-09-12 20:00:00,1.62217,1.62337,1.62396,1.62195,0.0,0
2025-09-12 21:00:00,1.62335,1.62244,1.6238,1.62199,0.0,0
2025-09-12 22:00:00,1.62244,1.62124,1.62291,1.62069,0.0,0
2025-09-12 23:00:00,1.62121,1.62102,1.62246,1.62057,0.0,0
2025-09-13 00:00:00,1.62072,1.62372,1.62403,1.62056,0.0,0
2025-09-13 01:00:00,1.62367,1.62323,1.62455,1.62289,0.0,0
2025-09-13 02:00:00,1.62329,1.62402,1.62464,1.62283,0.0,0
2025-09-13 03:00:00,1.62396,1.6245,1.62493,1.62396,0.0,0
2025-09-13 04:00:00,1.62444,1.62467,1.62486,1.62378,0.0,0
2025-09-13 05:00:00,1.62466,1.62481,1.6251,1.62402,0.0,0
2025-09-13 06:00:00,1.62477,1.62361,1.62492,1.62329,0.0,0
2025-09-13 07:00:00,1.62366,1.62366,1.62366,1.62366,0.0,0
2025-09-15 09:00:00,1.62252,1.62262,1.62333,1.62229,0.0,0
2025-09-15 10:00:00,1.62253,1.62305,1.62312,1.62219,0.0,0
2025-09-15 11:00:00,1.62305,1.62331,1.62354,1.62228,0.0,0
2025-09-15 12:00:00,1.62326,1.62316,1.62352,1.62264,0.0,0
2025-09-15 13:00:00,1.62317,1.62295,1.62345,1.62265,0.0,0
2025-09-15 14:00:00,1.62295,1.62328,1.6235,1.62249,0.0,0
2025-09-15 15:00:00,1.62323,1.62277,1.62343,1.62218,0.0,0
2025-09-15 16:00:00,1.62271,1.62216,1.62292,1.62096,0.0,0
2025-09-15 17:00:00,1.62216,1.62344,1.62443,1.62206,0.0,0
2025-09-15 18:00:00,1.62335,1.62362,1.62436,1.62269,0.0,0
2025-09-15 19:00:00,1.62363,1.62469,1.62524,1.6231,0.0,0
2025-09-15 20:00:00,1.62462,1.62468,1.62577,1.62432,0.0,0
2025-09-15 21:00:00,1.62462,1.62572,1.62598,1.62421,0.0,0
2025-09-15 22:00:00,1.62576,1.627,1.62732,1.62528,0.0,0
2025-09-15 23:00:00,1.62701,1.62667,1.62756,1.62563,0.0,0
2025-09-16 00:00:00,1.62674,1.62344,1.62706,1.62292,0.0,0
2025-09-16 01:00:00,1.62344,1.62414,1.6244,1.62307,0.0,0
2025-09-16 02:00:00,1.62413,1.62248,1.6243,1.62197,0.0,0
2025-09-16 03:00:00,1.62248,1.62208,1.62326,1.62158,0.0,0
2025-09-16 04:00:00,1.62206,1.62135,1.62233,1.62043,0.0,0
2025-09-16 05:00:00,1.62136,1.62,1.62148,1.61936,0.0,0
2025-09-16 06:00:00,1.61995,1.61998,1.62062,1.61951,0.0,0
2025-09-16 07:00:00,1.61997,1.62027,1.62132,1.61936,0.0,0
2025-09-16 08:00:00,1.6208,1.62025,1.62105,1.61973,0.0,0
2025-09-16 09:00:00,1.62032,1.62019,1.62076,1.61991,0.0,0
