Time,Open,High,Low,Close,Volume
2024.07.30 06:00,0.65475,0.6554,0.65458,0.65535,1728
2024.07.30 07:00,0.65536,0.65567,0.65525,0.65554,1624
2024.07.30 08:00,0.65553,0.65591,0.65531,0.65555,1716
2024.07.30 09:00,0.65556,0.65588,0.65531,0.65585,2039
2024.07.30 10:00,0.65586,0.65623,0.65493,0.65508,2353
2024.07.30 11:00,0.65511,0.65571,0.65474,0.65499,2323
2024.07.30 12:00,0.65501,0.65504,0.65453,0.6546,1931
2024.07.30 13:00,0.65458,0.65468,0.65405,0.65412,1478
2024.07.30 14:00,0.65412,0.65412,0.65365,0.65367,1192
2024.07.30 15:00,0.65366,0.65381,0.65342,0.65344,1933
2024.07.30 16:00,0.65344,0.65384,0.65323,0.65357,3120
2024.07.30 17:00,0.6536,0.65413,0.65291,0.65397,4673
2024.07.30 18:00,0.65396,0.65401,0.65337,0.65348,3855
2024.07.30 19:00,0.65347,0.65418,0.65333,0.65363,2953
2024.07.30 20:00,0.65364,0.65431,0.65321,0.65389,3189
2024.07.30 21:00,0.65389,0.65437,0.65375,0.65396,1845
2024.07.30 22:00,0.65396,0.65426,0.65378,0.65395,1829
2024.07.30 23:00,0.65395,0.65398,0.6535,0.65355,1436
2024.07.31 00:00,0.65339,0.65376,0.6529,0.65361,158
2024.07.31 01:00,0.65366,0.65414,0.6536,0.65399,815
2024.07.31 02:00,0.65401,0.65443,0.65387,0.65402,1341
2024.07.31 03:00,0.65399,0.65425,0.65345,0.65358,2549
2024.07.31 04:00,0.65359,0.65375,0.64819,0.6497,4131
2024.07.31 05:00,0.64969,0.65013,0.6486,0.64983,3079
2024.07.31 06:00,0.64981,0.65083,0.64971,0.64979,2322
2024.07.31 07:00,0.64979,0.65021,0.64897,0.64938,2948
2024.07.31 08:00,0.6494,0.6495,0.64795,0.64906,2431
2024.07.31 09:00,0.64905,0.65075,0.64878,0.65074,3156
2024.07.31 10:00,0.65073,0.6509,0.6498,0.65044,3549
2024.07.31 11:00,0.65044,0.6505,0.64883,0.64926,3614
2024.07.31 12:00,0.64926,0.64989,0.64867,0.64975,2648
2024.07.31 13:00,0.64974,0.65009,0.64942,0.65001,2181
2024.07.31 14:00,0.65002,0.65118,0.64993,0.6506,2548
2024.07.31 15:00,0.65059,0.6526,0.65059,0.65253,3637
2024.07.31 16:00,0.65254,0.65324,0.65239,0.65314,3564
2024.07.31 17:00,0.65314,0.65394,0.65246,0.65308,4414
2024.07.31 18:00,0.65307,0.65341,0.65239,0.65334,3442
2024.07.31 19:00,0.65332,0.65362,0.65291,0.65313,2612
2024.07.31 20:00,0.65312,0.65337,0.65241,0.65293,2523
2024.07.31 21:00,0.65295,0.65518,0.65163,0.65448,5602
2024.07.31 22:00,0.65445,0.65558,0.6531,0.65387,5087
2024.07.31 23:00,0.6539,0.65428,0.65383,0.65405,1533
2024.08.01 00:00,0.65399,0.65426,0.65383,0.65424,212
2024.08.01 01:00,0.65425,0.65468,0.65421,0.65455,533
2024.08.01 02:00,0.65455,0.65491,0.65435,0.65483,1204
2024.08.01 03:00,0.65483,0.65507,0.65376,0.65381,3220
2024.08.01 04:00,0.6538,0.65472,0.65323,0.65336,3742
2024.08.01 05:00,0.65332,0.65427,0.65237,0.65359,3195
2024.08.01 06:00,0.65359,0.65359,0.65243,0.65273,2268
2024.08.01 07:00,0.65274,0.65332,0.65264,0.65286,1935
2024.08.01 08:00,0.65286,0.65353,0.6528,0.65339,2180
2024.08.01 09:00,0.65338,0.65338,0.65207,0.65292,3353
2024.08.01 10:00,0.65292,0.65334,0.65218,0.65235,2903
2024.08.01 11:00,0.65237,0.65238,0.65145,0.65179,3000
2024.08.01 12:00,0.65179,0.65271,0.6514,0.65246,2265
2024.08.01 13:00,0.65244,0.65322,0.65242,0.65287,1937
2024.08.01 14:00,0.65285,0.6537,0.65272,0.65344,2838
2024.08.01 15:00,0.65346,0.65532,0.65339,0.65458,3767
2024.08.01 16:00,0.65457,0.65519,0.65376,0.65508,3759
2024.08.01 17:00,0.65544,0.65599,0.65246,0.65279,5414
2024.08.01 18:00,0.65276,0.6528,0.6514,0.65195,4154
2024.08.01 19:00,0.65195,0.65251,0.65064,0.65118,3859
2024.08.01 20:00,0.65117,0.65121,0.65,0.65052,3224
2024.08.01 21:00,0.65052,0.6506,0.64891,0.64914,3170
2024.08.01 22:00,0.64912,0.65077,0.64887,0.65049,3324
2024.08.01 23:00,0.6505,0.65054,0.64948,0.65002,1660
2024.08.02 00:00,0.64983,0.64983,0.64902,0.64972,150
2024.08.02 01:00,0.64973,0.64983,0.64912,0.64935,1099
2024.08.02 02:00,0.64936,0.6501,0.64928,0.64935,2000
2024.08.02 03:00,0.64935,0.64935,0.64867,0.64891,3247
2024.08.02 04:00,0.64891,0.65118,0.64868,0.65049,2866
2024.08.02 05:00,0.6505,0.65079,0.64919,0.65068,3443
2024.08.02 06:00,0.65067,0.65104,0.6505,0.65071,2335
2024.08.02 07:00,0.6507,0.65178,0.65064,0.65131,2256
2024.08.02 08:00,0.65134,0.65175,0.65087,0.65153,2752
2024.08.02 09:00,0.65152,0.65262,0.65124,0.65221,3643
2024.08.02 10:00,0.65217,0.65225,0.65076,0.65117,3787
2024.08.02 11:00,0.65118,0.65179,0.6509,0.65132,3034
2024.08.02 12:00,0.65131,0.6514,0.65069,0.65099,2594
2024.08.02 13:00,0.65098,0.65147,0.65027,0.65132,2694
2024.08.02 14:00,0.65131,0.65181,0.65111,0.65144,2763
2024.08.02 15:00,0.65151,0.65397,0.65011,0.65305,5318
2024.08.02 16:00,0.65304,0.65475,0.65241,0.6536,5784
2024.08.02 17:00,0.65361,0.65374,0.65177,0.65187,5199
2024.08.02 18:00,0.6519,0.65265,0.6511,0.65249,5005
2024.08.02 19:00,0.65251,0.65251,0.65123,0.65155,5212
2024.08.02 20:00,0.65155,0.65217,0.65083,0.65102,4388
2024.08.02 21:00,0.65101,0.65232,0.65089,0.65145,3477
2024.08.02 22:00,0.65144,0.65216,0.65112,0.65203,3661
2024.08.02 23:00,0.65204,0.65206,0.65069,0.65097,1201
2024.08.05 00:00,0.65049,0.65173,0.65049,0.65131,417
2024.08.05 01:00,0.65132,0.65135,0.65001,0.65098,1830
2024.08.05 02:00,0.65097,0.65133,0.64945,0.64976,3512
2024.08.05 03:00,0.64978,0.65,0.6482,0.64903,5405
2024.08.05 04:00,0.64903,0.65029,0.64827,0.64998,5718
2024.08.05 05:00,0.64998,0.65115,0.64942,0.65012,4561
2024.08.05 06:00,0.65012,0.65062,0.6497,0.65012,4204
2024.08.05 07:00,0.65011,0.65031,0.64827,0.64907,4778
2024.08.05 08:00,0.64907,0.64938,0.64166,0.64174,5880
2024.08.05 09:00,0.64176,0.64345,0.63471,0.63979,7638
2024.08.05 10:00,0.63976,0.64615,0.63976,0.64492,6800
2024.08.05 11:00,0.64493,0.64603,0.64369,0.64497,5159
2024.08.05 12:00,0.64496,0.64579,0.64441,0.64496,4440
2024.08.05 13:00,0.64496,0.64574,0.64403,0.64554,4135
2024.08.05 14:00,0.64554,0.64577,0.64401,0.64431,3498
2024.08.05 15:00,0.64428,0.64532,0.64355,0.64388,5981
2024.08.05 16:00,0.64387,0.65096,0.64386,0.64962,7016
2024.08.05 17:00,0.64905,0.65118,0.64709,0.64742,7332
2024.08.05 18:00,0.64741,0.64907,0.64735,0.64876,5731
2024.08.05 19:00,0.64874,0.65019,0.64786,0.64804,5946
2024.08.05 20:00,0.64804,0.6502,0.64797,0.6492,5464
2024.08.05 21:00,0.64921,0.6501,0.64851,0.64852,4555
2024.08.05 22:00,0.64855,0.64947,0.64827,0.64946,3961
2024.08.05 23:00,0.64946,0.64991,0.64924,0.64933,1583
2024.08.06 00:00,0.64928,0.64954,0.64908,0.6493,208
2024.08.06 01:00,0.64932,0.65093,0.64932,0.65068,1936
2024.08.06 02:00,0.65072,0.65223,0.65072,0.65151,3723
2024.08.06 03:00,0.65156,0.65397,0.65134,0.65371,5714
2024.08.06 04:00,0.65377,0.65403,0.65099,0.65187,5134
2024.08.06 05:00,0.65187,0.65214,0.65078,0.65159,4481
2024.08.06 06:00,0.6516,0.65174,0.65092,0.65093,3799
2024.08.06 07:00,0.6509,0.65148,0.64913,0.65052,4277
2024.08.06 08:00,0.65051,0.6528,0.64958,0.65114,5392
2024.08.06 09:00,0.65115,0.65253,0.65083,0.65112,5188
2024.08.06 10:00,0.6511,0.6511,0.64953,0.64984,5376
2024.08.06 11:00,0.64984,0.65072,0.64922,0.65006,4610
2024.08.06 12:00,0.65005,0.65005,0.64788,0.64814,4589
2024.08.06 13:00,0.64814,0.64864,0.64736,0.64816,3983
2024.08.06 14:00,0.64816,0.64849,0.64722,0.64773,3903
2024.08.06 15:00,0.64774,0.64864,0.64749,0.64767,4778
2024.08.06 16:00,0.64764,0.65025,0.6475,0.6502,5510
2024.08.06 17:00,0.6502,0.65203,0.64972,0.65061,5999
2024.08.06 18:00,0.65061,0.65205,0.65046,0.65187,5254
2024.08.06 19:00,0.65186,0.65364,0.65176,0.6535,3892
2024.08.06 20:00,0.65348,0.65379,0.65283,0.65343,3617
2024.08.06 21:00,0.65341,0.65415,0.65312,0.65324,2890
2024.08.06 22:00,0.65322,0.65324,0.65212,0.65244,4720
2024.08.06 23:00,0.65242,0.65254,0.65151,0.65186,1646
2024.08.07 00:00,0.65173,0.65198,0.65158,0.6518,266
2024.08.07 01:00,0.65186,0.65253,0.65158,0.65217,1709
2024.08.07 02:00,0.65217,0.65228,0.65096,0.65142,2513
2024.08.07 03:00,0.65146,0.65399,0.65113,0.65393,4278
2024.08.07 04:00,0.65395,0.65515,0.65306,0.65403,5218
2024.08.07 05:00,0.654,0.65557,0.65337,0.65444,4854
2024.08.07 06:00,0.65447,0.65639,0.65441,0.65618,3498
