Time,Open,High,Low,Close,Volume
2023.09.18 22:00,1931.62,1933.58,1931.46,1933.29,1924
2023.09.18 23:00,1933.24,1934.21,1933.04,1933.55,850
2023.09.19 01:00,1933.4,1933.9,1933.3,1933.64,605
2023.09.19 02:00,1933.62,1934.53,1933.31,1934.07,610
2023.09.19 03:00,1934.08,1934.61,1932.63,1932.68,1350
2023.09.19 04:00,1932.8,1933.28,1931.72,1932.95,2461
2023.09.19 05:00,1933.01,1933.38,1932.45,1932.87,1511
2023.09.19 06:00,1932.85,1933.03,1932.11,1932.24,1281
2023.09.19 07:00,1932.22,1932.53,1931.31,1931.32,1151
2023.09.19 08:00,1931.32,1931.81,1930.28,1930.85,1846
2023.09.19 09:00,1930.84,1931.34,1929.8,1930.49,3042
2023.09.19 10:00,1930.49,1934.82,1930.49,1934.45,3445
2023.09.19 11:00,1934.47,1934.97,1933.44,1933.76,2718
2023.09.19 12:00,1933.75,1935.39,1933.61,1935.21,2275
2023.09.19 13:00,1935.21,1936.8,1934.56,1935.29,2422
2023.09.19 14:00,1935.29,1936.04,1934.46,1935.29,2586
2023.09.19 15:00,1935.29,1937.42,1934.13,1935.85,4693
2023.09.19 16:00,1935.79,1936.35,1932.82,1934.77,5512
2023.09.19 17:00,1934.66,1935.21,1931.05,1934.86,5457
2023.09.19 18:00,1934.87,1935.04,1932.04,1933.12,3781
2023.09.19 19:00,1933.11,1933.74,1930.85,1930.91,2805
2023.09.19 20:00,1930.91,1933.02,1930.62,1930.86,2901
2023.09.19 21:00,1930.86,1931.28,1929.77,1930.8,2251
2023.09.19 22:00,1930.79,1932.32,1930.72,1931.96,1907
2023.09.19 23:00,1931.97,1931.97,1931.05,1931.24,731
2023.09.20 01:00,1931.97,1932.54,1931.69,1931.83,481
2023.09.20 02:00,1931.81,1931.81,1930.87,1931.4,523
2023.09.20 03:00,1931.39,1931.54,1930.29,1930.66,1080
2023.09.20 04:00,1930.73,1930.75,1928.5,1929.95,2507
2023.09.20 05:00,1929.93,1931.16,1929.91,1930.75,1752
2023.09.20 06:00,1930.74,1931.42,1930.41,1930.61,1173
2023.09.20 07:00,1930.62,1930.84,1929.66,1929.79,766
2023.09.20 08:00,1929.78,1931.71,1929.69,1931.15,1954
2023.09.20 09:00,1930.94,1932.32,1929.93,1930.43,3081
2023.09.20 10:00,1930.41,1930.55,1927.92,1928.7,3526
2023.09.20 11:00,1928.69,1930.33,1928.68,1929.14,2931
2023.09.20 12:00,1929.13,1931.83,1929.11,1931.79,2515
2023.09.20 13:00,1931.71,1932.7,1931.6,1932.51,2452
2023.09.20 14:00,1932.54,1932.66,1930.97,1932.12,2365
2023.09.20 15:00,1932.08,1934.08,1930.94,1932.2,3964
2023.09.20 16:00,1932.24,1943.47,1931.93,1940.7,5977
2023.09.20 17:00,1940.52,1944.56,1940.38,1943.99,5785
2023.09.20 18:00,1943.83,1945.81,1941.62,1941.86,4740
2023.09.20 19:00,1941.81,1946.85,1941.67,1946.69,3727
2023.09.20 20:00,1946.71,1947.46,1945.31,1946.28,3392
2023.09.20 21:00,1946.15,1946.75,1939.34,1940.47,7755
2023.09.20 22:00,1940.52,1941.25,1932.87,1933.02,5339
2023.09.20 23:00,1933.07,1933.7,1929.14,1929.35,2391
2023.09.21 01:00,1930.67,1931.56,1929.54,1931.12,1315
2023.09.21 02:00,1931.11,1931.11,1929.25,1929.47,1314
2023.09.21 03:00,1929.45,1929.73,1924.59,1924.94,2385
2023.09.21 04:00,1924.96,1927.21,1924.17,1926.84,3551
2023.09.21 05:00,1926.84,1927.55,1925.69,1926.64,2360
2023.09.21 06:00,1926.63,1928.67,1926.63,1928.3,1935
2023.09.21 07:00,1928.28,1928.56,1927.78,1927.93,1385
2023.09.21 08:00,1927.94,1928.97,1926.99,1928.74,2083
2023.09.21 09:00,1928.74,1930.5,1927.73,1928.16,3150
2023.09.21 10:00,1928.18,1928.7,1926.4,1927.17,4279
2023.09.21 11:00,1927.21,1927.44,1922.88,1923.07,3901
2023.09.21 12:00,1923.07,1924.81,1922.49,1924.71,2951
2023.09.21 13:00,1924.63,1926.09,1923.75,1925.2,2881
2023.09.21 14:00,1925.1,1925.33,1920.22,1920.76,5117
2023.09.21 15:00,1920.6,1920.6,1914.1,1916.56,6996
2023.09.21 16:00,1916.64,1918.95,1913.89,1916.5,7376
2023.09.21 17:00,1916.48,1923.79,1915.23,1920.2,7106
2023.09.21 18:00,1920.3,1921.32,1917.22,1917.47,5415
2023.09.21 19:00,1917.53,1919.92,1916.4,1919.53,3909
2023.09.21 20:00,1919.52,1921.27,1918.69,1920.52,3712
2023.09.21 21:00,1920.49,1921.23,1919.6,1919.91,2963
2023.09.21 22:00,1919.91,1921.13,1919.39,1919.8,2621
2023.09.21 23:00,1919.84,1920.3,1919.6,1919.85,1019
2023.09.22 01:00,1919.52,1920.31,1919.26,1920.1,694
2023.09.22 02:00,1920.13,1921.53,1920.1,1921.37,1413
2023.09.22 03:00,1921.38,1923.65,1921.2,1923.41,1653
2023.09.22 04:00,1923.38,1924.23,1922.05,1923.98,3308
2023.09.22 05:00,1923.97,1925.51,1923.42,1923.89,2577
2023.09.22 06:00,1923.85,1924.56,1922.56,1923.77,2248
2023.09.22 07:00,1923.73,1924.86,1923.36,1924.3,1487
2023.09.22 08:00,1924.29,1925.09,1923.76,1924.67,2183
2023.09.22 09:00,1924.66,1926.02,1924.27,1925.55,3802
2023.09.22 10:00,1925.54,1928.75,1924.77,1928.02,5627
2023.09.22 11:00,1928,1928,1926.35,1926.73,4099
