Time,Open,High,Low,Close,Volume
2024.07.30 06:00,0.95897,0.95923,0.95896,0.95916,1045
2024.07.30 07:00,0.95918,0.9598,0.95918,0.9598,1132
2024.07.30 08:00,0.95981,0.96021,0.95976,0.96005,1503
2024.07.30 09:00,0.96002,0.96046,0.95948,0.96033,2619
2024.07.30 10:00,0.9603,0.96056,0.95873,0.95892,3408
2024.07.30 11:00,0.95893,0.96003,0.95877,0.95946,3669
2024.07.30 12:00,0.95948,0.96015,0.95948,0.95954,2490
2024.07.30 13:00,0.95955,0.95977,0.95927,0.95959,2104
2024.07.30 14:00,0.95959,0.95979,0.95908,0.95933,2170
2024.07.30 15:00,0.95928,0.95941,0.95734,0.95735,3435
2024.07.30 16:00,0.95734,0.95766,0.95637,0.95661,4253
2024.07.30 17:00,0.95683,0.95762,0.95643,0.95736,4402
2024.07.30 18:00,0.95736,0.95736,0.95615,0.95688,3911
2024.07.30 19:00,0.95688,0.95714,0.95502,0.95504,3437
2024.07.30 20:00,0.95505,0.95619,0.95444,0.95605,3101
2024.07.30 21:00,0.95605,0.95612,0.9553,0.95544,2047
2024.07.30 22:00,0.95545,0.95587,0.95542,0.95562,1862
2024.07.30 23:00,0.95563,0.95569,0.95434,0.9544,957
2024.07.31 00:00,0.95435,0.95474,0.95403,0.95443,1405
2024.07.31 01:00,0.95449,0.95504,0.95436,0.95479,1288
2024.07.31 02:00,0.95477,0.95483,0.954,0.95401,1266
2024.07.31 03:00,0.95401,0.95458,0.95369,0.95415,2372
2024.07.31 04:00,0.95415,0.95478,0.95363,0.95438,2851
2024.07.31 05:00,0.95437,0.95571,0.9542,0.95556,2497
2024.07.31 06:00,0.95555,0.95555,0.9535,0.95498,2139
2024.07.31 07:00,0.95488,0.95571,0.95387,0.9539,2760
2024.07.31 08:00,0.95389,0.95538,0.95371,0.9548,2189
2024.07.31 09:00,0.95483,0.95493,0.95408,0.95437,3888
2024.07.31 10:00,0.95436,0.9549,0.95292,0.95328,4815
2024.07.31 11:00,0.9533,0.95424,0.95162,0.95357,5078
2024.07.31 12:00,0.95362,0.95493,0.95362,0.95413,3707
2024.07.31 13:00,0.95412,0.95436,0.95357,0.95422,2963
2024.07.31 14:00,0.95425,0.95447,0.95305,0.9534,2882
2024.07.31 15:00,0.95339,0.95349,0.95226,0.95264,4499
2024.07.31 16:00,0.95263,0.9528,0.95099,0.95175,4135
2024.07.31 17:00,0.95175,0.95353,0.95125,0.9524,5236
2024.07.31 18:00,0.95248,0.95266,0.95175,0.9523,4359
2024.07.31 19:00,0.95228,0.95251,0.95152,0.95185,3106
2024.07.31 20:00,0.95185,0.95259,0.95178,0.95192,2671
2024.07.31 21:00,0.95192,0.95304,0.95141,0.95202,4925
2024.07.31 22:00,0.952,0.95225,0.94994,0.95003,4765
2024.07.31 23:00,0.95004,0.95092,0.94958,0.95045,1935
2024.08.01 00:00,0.95022,0.95053,0.94954,0.95019,1065
2024.08.01 01:00,0.95017,0.95063,0.95012,0.95057,672
2024.08.01 02:00,0.95059,0.95078,0.9504,0.9506,950
2024.08.01 03:00,0.95056,0.95058,0.94993,0.95005,2732
2024.08.01 04:00,0.95006,0.95032,0.94886,0.94971,3418
2024.08.01 05:00,0.94976,0.95011,0.94949,0.94999,2803
2024.08.01 06:00,0.94999,0.95044,0.94987,0.95012,1862
2024.08.01 07:00,0.95012,0.95013,0.94939,0.94956,1649
2024.08.01 08:00,0.94954,0.95015,0.94937,0.94995,2270
2024.08.01 09:00,0.9499,0.9499,0.94792,0.94804,3741
2024.08.01 10:00,0.94805,0.94815,0.94684,0.94706,3948
2024.08.01 11:00,0.94699,0.94715,0.94418,0.94437,4143
2024.08.01 12:00,0.94439,0.94535,0.94419,0.94515,2826
2024.08.01 13:00,0.94515,0.94664,0.94512,0.94591,2693
2024.08.01 14:00,0.94595,0.94718,0.9457,0.94659,3480
2024.08.01 15:00,0.94659,0.94681,0.94502,0.94594,4827
2024.08.01 16:00,0.94593,0.94658,0.94504,0.94595,4595
2024.08.01 17:00,0.94561,0.94649,0.94233,0.94315,5695
2024.08.01 18:00,0.94318,0.94375,0.94267,0.94341,4652
2024.08.01 19:00,0.94341,0.94369,0.94135,0.94262,4065
2024.08.01 20:00,0.9426,0.94297,0.94207,0.9426,3464
2024.08.01 21:00,0.94261,0.94264,0.94124,0.94124,2455
2024.08.01 22:00,0.94126,0.94293,0.94115,0.94263,2992
2024.08.01 23:00,0.94261,0.94262,0.94172,0.9418,1699
2024.08.02 00:00,0.94173,0.94213,0.94148,0.94174,740
2024.08.02 01:00,0.94171,0.94232,0.94149,0.94196,1186
2024.08.02 02:00,0.94194,0.94201,0.94144,0.94159,1710
2024.08.02 03:00,0.94158,0.94171,0.94063,0.94152,3193
2024.08.02 04:00,0.94153,0.94195,0.94139,0.94166,2964
2024.08.02 05:00,0.94166,0.94205,0.94074,0.9418,2834
2024.08.02 06:00,0.9418,0.94206,0.94141,0.94157,2155
2024.08.02 07:00,0.94157,0.94184,0.94134,0.94137,2102
2024.08.02 08:00,0.94139,0.9417,0.94083,0.94124,2957
2024.08.02 09:00,0.94115,0.94265,0.9405,0.94117,4254
2024.08.02 10:00,0.94113,0.94223,0.93996,0.94191,4808
2024.08.02 11:00,0.94199,0.9428,0.94175,0.94274,4155
2024.08.02 12:00,0.94273,0.94306,0.94161,0.94167,3523
2024.08.02 13:00,0.94167,0.94218,0.94079,0.94199,3487
2024.08.02 14:00,0.94199,0.94351,0.94199,0.94299,3110
2024.08.02 15:00,0.94301,0.94349,0.93897,0.94119,6171
2024.08.02 16:00,0.9412,0.94395,0.94037,0.94082,6401
2024.08.02 17:00,0.94084,0.9411,0.93821,0.93835,5473
2024.08.02 18:00,0.93834,0.93957,0.93665,0.93912,5359
2024.08.02 19:00,0.93912,0.93993,0.93819,0.93831,5181
2024.08.02 20:00,0.93832,0.93837,0.9371,0.93805,3944
2024.08.02 21:00,0.93805,0.9383,0.93734,0.93734,3080
2024.08.02 22:00,0.93733,0.93789,0.93689,0.93748,2805
2024.08.02 23:00,0.9375,0.93771,0.93535,0.93554,1277
2024.08.05 00:00,0.9358,0.93776,0.93489,0.93678,1634
2024.08.05 01:00,0.93671,0.93708,0.93492,0.93674,1935
2024.08.05 02:00,0.93673,0.93676,0.93336,0.93439,3351
2024.08.05 03:00,0.93436,0.93532,0.93211,0.93292,6350
2024.08.05 04:00,0.93289,0.93359,0.9303,0.9329,5634
2024.08.05 05:00,0.93291,0.93453,0.9327,0.93343,4120
2024.08.05 06:00,0.93342,0.93359,0.93086,0.93137,3985
2024.08.05 07:00,0.9314,0.93168,0.92792,0.92842,4872
2024.08.05 08:00,0.92842,0.93063,0.92456,0.92496,6196
2024.08.05 09:00,0.92475,0.92957,0.92101,0.92686,7230
2024.08.05 10:00,0.92681,0.93471,0.92573,0.93313,6991
2024.08.05 11:00,0.93314,0.93446,0.93024,0.93097,5544
2024.08.05 12:00,0.93097,0.93255,0.92964,0.93019,4784
2024.08.05 13:00,0.93018,0.93132,0.92797,0.92976,4250
2024.08.05 14:00,0.92977,0.93218,0.92947,0.92968,4458
2024.08.05 15:00,0.92958,0.93068,0.92637,0.9281,6573
2024.08.05 16:00,0.92811,0.9318,0.92807,0.93098,6455
2024.08.05 17:00,0.93084,0.93402,0.92915,0.932,6525
