Time,Open,High,Low,Close,Volume
2024.07.30 06:00,197.936,198.137,197.899,198.059,3759
2024.07.30 07:00,198.061,198.587,198.053,198.573,3958
2024.07.30 08:00,198.572,198.844,198.553,198.724,5095
2024.07.30 09:00,198.705,199.476,198.567,199.301,5968
2024.07.30 10:00,199.272,199.421,198.912,199.05,6343
2024.07.30 11:00,199.053,199.234,198.789,198.884,5411
2024.07.30 12:00,198.885,199.256,198.885,199.113,4535
2024.07.30 13:00,199.118,199.217,198.874,198.908,3530
2024.07.30 14:00,198.908,199.081,198.799,198.943,3708
2024.07.30 15:00,198.945,199.035,198.702,198.763,5458
2024.07.30 16:00,198.763,198.77,198.092,198.217,7265
2024.07.30 17:00,198.188,198.415,198.092,198.306,7679
2024.07.30 18:00,198.306,198.319,197.104,197.195,7970
2024.07.30 19:00,197.194,197.388,196.556,196.66,7058
2024.07.30 20:00,196.661,196.762,196.343,196.594,6901
2024.07.30 21:00,196.594,196.892,196.49,196.675,5080
2024.07.30 22:00,196.675,196.752,196.599,196.682,3565
2024.07.30 23:00,196.686,196.701,195.943,196.059,2790
2024.07.31 00:00,196.029,196.141,195.844,195.926,1215
2024.07.31 01:00,195.923,196.53,195.643,196.226,3941
2024.07.31 02:00,196.216,196.342,195.683,195.972,5065
2024.07.31 03:00,195.975,196.011,195.331,195.645,6186
2024.07.31 04:00,195.654,195.87,195.355,195.73,5689
2024.07.31 05:00,195.73,196.898,195.648,196.421,4856
2024.07.31 06:00,196.416,197.483,194.725,197.239,4605
2024.07.31 07:00,197.19,197.596,195.78,195.956,5808
2024.07.31 08:00,195.944,196.677,195.851,196.35,5689
2024.07.31 09:00,196.322,196.52,195.455,195.475,7027
2024.07.31 10:00,195.469,195.605,193.465,193.773,8413
2024.07.31 11:00,193.773,193.826,192.507,193.636,8213
2024.07.31 12:00,193.639,193.649,192.94,193.001,6555
2024.07.31 13:00,193.001,193.308,192.722,193.266,6092
2024.07.31 14:00,193.269,193.36,192.645,192.765,6378
2024.07.31 15:00,192.766,193.316,192.466,193.143,7706
2024.07.31 16:00,193.145,193.184,192.374,192.374,7505
2024.07.31 17:00,192.378,193.454,192.164,193.208,8179
2024.07.31 18:00,193.209,193.421,192.99,193.078,7318
2024.07.31 19:00,193.074,193.34,193.051,193.263,6157
2024.07.31 20:00,193.265,193.756,193.211,193.549,5775
2024.07.31 21:00,193.504,193.975,193.259,193.401,8352
2024.07.31 22:00,193.41,193.507,192.397,192.537,8167
2024.07.31 23:00,192.545,193.216,192.469,192.858,3710
2024.08.01 00:00,192.798,192.798,192.618,192.675,1415
