Time,Open,High,Low,Close,Volume
2024.07.30 06:00,0.58804,0.58872,0.58794,0.58869,1211
2024.07.30 07:00,0.58869,0.5894,0.58866,0.58912,1073
2024.07.30 08:00,0.5891,0.58931,0.58892,0.58904,1260
2024.07.30 09:00,0.58903,0.58995,0.5889,0.58991,1804
2024.07.30 10:00,0.5899,0.59012,0.58903,0.58921,2079
2024.07.30 11:00,0.58921,0.59004,0.58919,0.58952,1872
2024.07.30 12:00,0.58951,0.58965,0.58929,0.58951,1476
2024.07.30 13:00,0.58951,0.58957,0.58907,0.58919,1221
2024.07.30 14:00,0.5892,0.5892,0.58873,0.58878,996
2024.07.30 15:00,0.58875,0.58881,0.58837,0.58867,1654
2024.07.30 16:00,0.58869,0.58951,0.58865,0.58941,2641
2024.07.30 17:00,0.58941,0.58991,0.58864,0.58974,3841
2024.07.30 18:00,0.58973,0.5898,0.58933,0.58967,2921
2024.07.30 19:00,0.58968,0.59054,0.58952,0.59004,2310
2024.07.30 20:00,0.59004,0.59056,0.58961,0.59005,2424
2024.07.30 21:00,0.59005,0.59046,0.58988,0.59004,1373
2024.07.30 22:00,0.59005,0.59034,0.58975,0.59016,1157
2024.07.30 23:00,0.59017,0.59029,0.58981,0.59016,871
2024.07.31 00:00,0.58997,0.59015,0.58919,0.59007,910
2024.07.31 01:00,0.59015,0.59064,0.59012,0.59044,834
2024.07.31 02:00,0.59048,0.59071,0.5901,0.59028,904
2024.07.31 03:00,0.59028,0.59082,0.58982,0.59042,1902
2024.07.31 04:00,0.59052,0.59249,0.58876,0.59075,3814
2024.07.31 05:00,0.59074,0.59138,0.59046,0.59064,2448
2024.07.31 06:00,0.59064,0.59145,0.59033,0.59034,1910
2024.07.31 07:00,0.59035,0.59072,0.59008,0.5907,2193
2024.07.31 08:00,0.5907,0.59083,0.58966,0.59059,1941
2024.07.31 09:00,0.59062,0.59266,0.59047,0.59261,2741
2024.07.31 10:00,0.5926,0.59285,0.59149,0.59239,3012
2024.07.31 11:00,0.59239,0.59242,0.59059,0.59155,3239
2024.07.31 12:00,0.59154,0.59181,0.59101,0.59173,2063
2024.07.31 13:00,0.59171,0.5919,0.59115,0.59184,1832
2024.07.31 14:00,0.59183,0.59243,0.59164,0.59196,1847
2024.07.31 15:00,0.59198,0.59342,0.5918,0.59332,3183
2024.07.31 16:00,0.5933,0.59481,0.59322,0.59472,2940
2024.07.31 17:00,0.59472,0.59473,0.59336,0.59396,3783
2024.07.31 18:00,0.59397,0.59477,0.59354,0.59465,2801
2024.07.31 19:00,0.59465,0.59468,0.59397,0.59438,1782
2024.07.31 20:00,0.59437,0.59498,0.59405,0.59484,1815
2024.07.31 21:00,0.59349,0.59604,0.59328,0.59526,5249
2024.07.31 22:00,0.59524,0.59615,0.59458,0.59519,3897
2024.07.31 23:00,0.5952,0.5954,0.59485,0.59493,1103
2024.08.01 00:00,0.59491,0.595,0.59442,0.59491,659
2024.08.01 01:00,0.59492,0.59554,0.59487,0.59531,465
2024.08.01 02:00,0.5953,0.59549,0.59491,0.59514,838
2024.08.01 03:00,0.59514,0.5961,0.595,0.59581,2572
2024.08.01 04:00,0.5958,0.5963,0.59521,0.59536,3045
2024.08.01 05:00,0.59534,0.59617,0.59445,0.59559,2913
2024.08.01 06:00,0.59559,0.59576,0.59487,0.5951,1980
2024.08.01 07:00,0.59511,0.59569,0.59507,0.59533,1685
2024.08.01 08:00,0.59537,0.59551,0.59474,0.59546,2049
2024.08.01 09:00,0.59545,0.59545,0.59422,0.59485,2685
2024.08.01 10:00,0.59486,0.59538,0.59456,0.59479,2259
2024.08.01 11:00,0.59479,0.59483,0.59383,0.5939,2330
2024.08.01 12:00,0.59391,0.59443,0.59377,0.59418,1764
2024.08.01 13:00,0.59417,0.59475,0.59406,0.59417,1373
2024.08.01 14:00,0.59416,0.59471,0.59402,0.59447,2207
2024.08.01 15:00,0.59447,0.59588,0.59436,0.59571,3394
2024.08.01 16:00,0.59571,0.59749,0.59521,0.59748,2972
2024.08.01 17:00,0.59748,0.59807,0.59609,0.59615,4509
2024.08.01 18:00,0.59612,0.59618,0.59542,0.59602,3306
2024.08.01 19:00,0.59603,0.59642,0.59523,0.59563,2696
2024.08.01 20:00,0.59564,0.59578,0.59497,0.59536,2590
2024.08.01 21:00,0.59534,0.59544,0.59424,0.59464,2278
2024.08.01 22:00,0.59463,0.59508,0.59409,0.59496,2026
2024.08.01 23:00,0.59493,0.59495,0.5943,0.5948,1117
2024.08.02 00:00,0.59462,0.59469,0.59408,0.59434,453
2024.08.02 01:00,0.59433,0.59457,0.59387,0.59411,1104
2024.08.02 02:00,0.59412,0.59446,0.59337,0.59355,1770
2024.08.02 03:00,0.59355,0.59384,0.59305,0.59372,2751
2024.08.02 04:00,0.59368,0.59507,0.59354,0.59443,2394
2024.08.02 05:00,0.59442,0.59496,0.59377,0.59491,2410
2024.08.02 06:00,0.59491,0.59501,0.59447,0.59457,1627
2024.08.02 07:00,0.5946,0.59563,0.59451,0.5952,1668
2024.08.02 08:00,0.59521,0.5956,0.5948,0.59555,2145
2024.08.02 09:00,0.59555,0.59608,0.59523,0.59571,2914
2024.08.02 10:00,0.59571,0.59579,0.59476,0.59486,3378
2024.08.02 11:00,0.59486,0.59527,0.59417,0.59453,2364
2024.08.02 12:00,0.59452,0.59506,0.59418,0.59504,2151
2024.08.02 13:00,0.59505,0.59528,0.59457,0.59518,2065
2024.08.02 14:00,0.5952,0.59572,0.59506,0.59524,2187
2024.08.02 15:00,0.59523,0.59806,0.5943,0.59695,5049
2024.08.02 16:00,0.59693,0.59844,0.59648,0.59809,4838
2024.08.02 17:00,0.59808,0.59837,0.59696,0.59705,4492
2024.08.02 18:00,0.59707,0.59758,0.59642,0.59709,4294
2024.08.02 19:00,0.59708,0.59709,0.59607,0.5963,3988
